上映日期,中文片名,累計銷售金額,google trend,預告觀看次數,新類別,導演1_ig,演員1_ig,演員2_ig,編劇1_ig,導演1_twitter,演員1_twitter,演員2_twitter,編劇1_twitter,導演1搜尋,演員1搜尋,演員2搜尋,編劇1搜尋,like,dislike,month,revised_y,like_ratio,dislike_ratio,like_inverse,dislike_inverse,like_audience_ratio,dislike_audience_ratio
2019/6/14,劇場版歌之☆王子殿下真愛KINGDOM,2393486,0,5789,3,-1,-1,-1,-1,,957.0,788000.0,,12700,50500.0,15300.0,,63,0,6,1,0.5029574794031513,-0.6350750276742058,0.08959902411172005,-0.6681311063706744,-0.042417855092807516,0.03800802612317448
2019/6/14,帕爾曼的音樂遍歷,3024218,0,15887,0,-1,651,23787,-1,6.0,591.0,1195.0,,2350,12700.0,5670.0,,143,1,6,1,0.45361485099285176,-0.558311764516084,-0.04326784482397387,4.225551501131447,-0.04397260861157711,0.03766063446495395
2019/6/14,0.0赫茲,3392830,0,135238,0,-1,1977484,537987,-1,,302000.0,920000.0,,818,268000.0,710000.0,,400,23,6,1,0.11661519738208165,-0.034035009755295144,-0.11049432841578076,-0.45536229734884315,-0.05408442515850791,0.024484644079117133
2019/6/14,火箭人,7789444,677,355639,1,-1,2115997,15782,245,33120.0,452263.0,153790.0,27623.0,59300,33600.0,160000.0,357000.0,382,22,6,2,0.1160331061263455,-0.03312943934517197,-0.10873173374952176,-0.4456909878478508,0.0026344822083698015,0.084391204480384
2019/6/14,懸案密碼第64號,4564878,0,27498,1,-1,115970,24069,-1,7.0,117.0,4836637.0,,30800,26600.0,884000.0,5970.0,278,6,6,1,0.35284469438026794,-0.4015417200382298,-0.0940786685783838,0.14748266154634562,-0.04674712422981242,0.035837266990618406
2019/6/12,追龍II賊王,11761043,0,129535,0,-1,-1,465180,-1,,2275.0,589466.0,,2000000,3890000.0,6420000.0,3040000.0,36,5,6,2,-0.36354721463137973,0.7129627643708588,0.2677236702786347,0.31060541512974976,-0.04238164289297653,0.03516232961908943
2019/6/12,MIB星際戰警跨國行動,94515920,0,630431,2,135,38723966,31831,-1,23.0,6605252.0,6107.0,5226.0,108000,209000.0,98400.0,84500.0,2274,94,6,3,0.2209043467334653,-0.1962796180000775,-0.14132070187775422,-0.6160706530993754,-0.002361982116613945,0.06751076043345214
2019/6/11,逆轉劫局,935268,0,15695,3,17008,13472688,352152,-1,9484.0,,383869.0,,3520,9470.0,286000.0,1480.0,180,5,6,0,0.31092130396847184,-0.3363207061939482,-0.06477566923293933,0.31060541512974976,-0.044670978796557126,0.03627221040382688
2019/6/6,X戰警黑鳳凰,105423917,0,953747,2,39655,3637743,94037,39655,20803.0,33053.0,471025.0,20803.0,102000,94000.0,861000.0,56800.0,985,82,6,3,-0.043094775769124946,0.21442882553207482,-0.13271017895548173,-0.6084520501816242,-0.03284532922447684,0.05086704187299954
2019/6/6,爺爺與喵,1478990,0,27233,3,6649,-1,1048131,-1,60300.0,,294000.0,4760.0,84000,1060000.0,851000.0,84000.0,424,7,6,0,0.3875575503136334,-0.45554516859442223,-0.1126116591155007,0.03096640898677132,-0.04961840718875056,0.03547786774163456
2019/6/6,寵物當家2,57589899,0,1165991,0,-1,81966022,-1,2547,224.0,35809965.0,1720196.0,31022.0,42700,601000.0,83300.0,76700.0,2457,97,6,3,0.23309928299161373,-0.2152515117021445,-0.14181077261794686,-0.6176807702108588,-0.025455791529523358,0.0494582935263208
2019/6/6,亡命之途,1612662,0,123207,4,-1,2859,-1,-1,,,,,19500,407000.0,1120000.0,30800.0,157,9,6,0,0.11772828410346213,-0.035766659885496314,-0.05259814565210142,-0.12438859442599441,-0.045968184105959875,0.033061579990573464
2019/5/31,紅色密令,1249285,0,21658,1,-1,1434,-1,-1,1459.0,7326.0,,192.0,30900,45000.0,,13800.0,48,2,5,0,0.21874393975982487,-0.19291863188342456,0.16381762668126784,1.7787101973803858,-0.04219208472273183,0.03729921926789199
2019/5/31,出發,15405191,2072,128694,3,-1,25143,-1,-1,,299336.0,,,34600,275000.0,,138000.0,2602,37,5,2,0.40333734898629764,-0.48009410076762277,-0.14215013121382253,-0.5358694142760225,-0.12160558308007474,0.017048874802065413
2019/5/31,恐怖大媽,17802279,0,1095973,4,-1,796130,978302,3822,2974.0,411255.0,309009.0,,364000,162000.0,406000.0,6170.0,1663,52,5,2,0.28751864468809324,-0.29991274515058153,-0.13890322793643667,-0.5740218254571722,-0.029614322218752993,0.04469145934094067
2019/5/29,哥吉拉II怪獸之王,259835598,0,1402583,2,-1,763423,7058,-1,38865.0,234360.0,87818.0,38865.0,17700,164000.0,205000.0,27100.0,5233,151,5,3,0.3036807126584342,-0.3250563809226829,-0.1450412512390536,-0.6357226122812564,-0.014869237287489503,0.0519813957843424
2019/5/29,CODEGEASS復活的魯路修,6584419,523,321307,2,-1,4159,-1,-1,,113000.0,,21000.0,705000,1850000.0,686000.0,362000.0,5791,81,5,2,0.4049444654764251,-0.48259432238191485,-0.1453167585957196,-0.6077152717101545,2.288309526255721,0.6358018632525666
2019/5/24,鬼入鏡靈之鬼跡,2060944,0,38806,6,7862,1318830,3760874,7862,,26148.0,338893.0,,5710,41000.0,32100.0,1970.0,70,4,5,0,0.11888512853379156,-0.037566384713690615,0.06584907128946477,0.5552895455048558,-0.0427033480079589,0.03649996645392242
2019/5/24,城市獵人,4476479,1024,306661,0,417235,417235,-1,417235,66294.0,66294.0,,66294.0,62300,27400.0,,9190.0,1370,132,5,1,-0.12147972487313113,0.33637377799129214,-0.13697899295899282,-0.6310577532835372,-8.303153497481759,-14.566135862938248
2019/5/24,完美搭檔,3143837,705,64078,0,-1,1198,4001114,-1,,,774000.0,,14200,126000.0,1430000.0,8270.0,308,2,5,1,0.4571165859122921,-0.5637594799660152,-0.09932105515621975,1.7787101973803858,-0.048251199213861354,0.03717573785064241
2019/5/24,五月天人生無限公司,54167349,574,1420876,0,-1,-1,-1,-1,209.0,9272.0,2275.0,,108000,9490000.0,3890000.0,,2416,177,5,3,0.01794208683789185,0.11947262036829581,-0.14170742866463215,-0.6404831820345043,-0.02927861247806671,0.05411827123374655
2019/5/24,選情尬翻天,2865878,0,19409,0,-1,4881051,7333394,-1,25903.0,709090.0,8220761.0,4346.0,289000,121000.0,318000.0,56800.0,269,19,5,1,0.034202509505304374,0.09417597232795072,-0.09227793802153607,-0.41056886387056285,-0.046420731941693376,0.031326913742129196
2019/5/22,阿拉丁,290321074,672,596449,2,352418,40459777,55095,352418,39435.0,417509.0,11239.0,39435.0,58200,1100000.0,18500.0,62900.0,3454,101,5,3,0.3010899160840517,-0.3210258295387002,-0.14356857872634504,-0.6196788033260989,0.024776225306409123,0.07343683019410359
2019/5/17,我的第一任,894913,0,199542,3,-1,20001,-1,-1,,10046.0,13019.0,,15700,2510000.0,469000.0,,1052,36,5,0,0.2678543675658411,-0.2693206561560963,-0.13367762361841762,-0.5321954783845044,-0.09504834094635078,0.004242054248383224
2019/5/17,你的臉+光,1488500,2481,7493,3,-1,-1,-1,-1,16817.0,5520.0,131820.0,,292000,201000.0,352.0,,95,0,5,0,0.5029574794031513,-0.6350750276742058,0.009599183026228555,-0.6681311063706744,-0.043013387979163806,0.03800802612317448
2019/5/17,醜娃娃大冒險,1383780,0,20141,2,-1,4573411,-1,-1,1040.0,12357120.0,,608.0,47800,87000.0,,29800.0,67,13,5,0,-0.6516600253978612,1.1611853302258428,0.07541994779992585,-0.29169398271666513,-0.04255228942104907,0.03342509721293719
2019/5/17,狗狗的旅程,12429391,0,1039928,2,-1,18240,875965,12734,436.0,1433.0,376136.0,1699.0,93600,35700.0,33300.0,77000.0,3054,33,5,2,0.4270014799843807,-0.516908838322928,-0.14300120146577036,-0.5198376940221253,-0.018232021544822643,0.042574020132002385
2019/5/17,樂獄,5253316,0,68922,1,-1,41493,104376,-1,,26019.0,284599.0,,332000,118000.0,452000.0,1120000.0,518,49,5,1,-0.11108411859168958,0.32020113607130907,-0.11901542635403588,-0.5682600327481823,-0.053253114542907896,0.017203084175756753
2019/5/15,捍衛任務3全面開戰,142867200,0,406743,1,9914,41086,5776345,-1,37.0,252746.0,248371.0,8.0,52200,113000.0,408000.0,21400.0,1348,49,5,3,0.25373658744676314,-0.24735735777892517,-0.1368007487117076,-0.5682600327481823,0.033815103011843185,0.08807755515050703
2019/5/10,芭蕾王者,960384,0,5305,3,-1,-1,1546,-1,1550.0,,13.0,,1940,389.0,944000.0,,64,4,5,0,0.0849963916923774,0.01515496613576656,0.08588809398324268,0.5552895455048558,-0.042434281440204565,0.036667105742498034
2019/5/10,P風暴,2539150,0,136541,0,-1,464396,71503,-1,,589466.0,21855.0,,843000,6420000.0,1870000.0,92700.0,438,32,5,1,0.019189752350681284,0.11753160345903882,-0.11373961306512317,-0.5152035248862332,-0.05540922730882639,0.019049546796035252
2019/5/9,詐騙女神,84441473,0,1253455,0,-1,16010492,6826690,-1,364355.0,30401.0,2843183.0,,342000,201000.0,92400.0,11500.0,8142,110,5,3,0.40824259403970664,-0.48772528356070016,-0.14606281431986984,-0.6236430826661097,0.00627889447162165,0.04979217588332332
2019/5/9,名偵探皮卡丘,160781606,485,2639272,0,224639,-1,-1,224639,873.0,,,7828.0,39100,,,26100.0,9197,282,5,3,0.29157384669026487,-0.3062214998416277,-0.1462736181395356,-0.650777621946908,-0.019479124506820805,0.05026316090684015
2019/5/7,赤手登峰,1301080,0,15393,0,2583363,1855256,-1,-1,,136664.0,,,90400,277000.0,,,147,2,5,0,0.407583808381901,-0.48670039821421207,-0.04611499201545303,1.7787101973803858,-0.04404364434225985,0.03731441748809614
2019/5/3,阿虎,1138402,1204,28362,1,-1,36247,-1,-1,2185.0,158562.0,,,1460000,1200000.0,67200.0,84.0,133,75,5,0,-2.0590636111316405,3.3507097901513454,-0.03540072758436042,-0.6028820049373128,-0.04389577393061235,0.010789572248327496
2019/5/3,柏林我愛你,989053,0,18553,3,347569,164724,711588,-1,49842.0,47637.0,21303.0,1339.0,112000,471000.0,338000.0,354.0,79,2,5,0,0.3275170228331969,-0.3621389808897729,0.04149785383879795,1.7787101973803858,-0.04277453724817703,0.03730683402029809
2019/5/3,大冒險家,4240573,788,145716,5,-1,10830,7148111,-1,12971.0,14029834.0,3474205.0,12971.0,432000,560000.0,40500.0,191000.0,85,6,5,1,0.03447362284821811,0.09375419615675225,0.028128557983529895,0.14748266154634562,-0.04416534710618958,0.0342518140811043
2019/5/3,幻術,2428280,880,625688,3,-1,-1,-1,-1,,,,,3480,977000.0,205000.0,4110.0,410,143,5,1,-1.334408531853433,2.2233501349877156,-0.11140667416444056,-0.6339095496748554,-0.03414610982432868,0.0835590280724507
2019/5/3,福爾圖娜之瞳,1986035,0,44332,6,726,11634,3417313,726,17800.0,508000.0,333000.0,17800.0,329000,249000.0,4770000.0,47000.0,339,4,5,0,0.4200963891281294,-0.5061664574728119,-0.1037634236446947,0.5552895455048558,-0.04837757996487832,0.03646830947456432
2019/4/26,幸福的拉札洛,1549663,0,12368,3,-1,-1,-1,-1,217173.0,550.0,,217173.0,8600,48700.0,10300.0,8040.0,43,1,4,0,0.3414725136967161,-0.38384980279308006,0.20006392095941908,4.225551501131447,-0.042069356202392355,0.037664775503141144
2019/4/24,復仇者聯盟終局之戰,910450769,609,3133317,2,2922524,3953254,44119041,-1,66859.0,13331388.0,14590618.0,804.0,406000,1150000.0,216000.0,82900.0,31000,610,4,3,0.3658408555638372,-0.4217600945578055,-0.1474178437792838,-0.6601086758665726,0.019328772250293103,0.059882537700906166
2019/4/19,牛津解密,2652653,0,44939,1,-1,408247,374782,-1,445.0,30182.0,30365.0,445.0,7170,84400.0,362000.0,4110.0,130,6,4,1,0.18948666362007127,-0.14740253231672648,-0.03280457889528797,0.14748266154634562,-0.043998741521089825,0.03569311333680842
2019/4/19,原本以為只是手機掉了,1949391,0,40812,4,-1,109079,3183,-1,3125.0,1297.0,8706.0,3125.0,77400,1910000.0,655000.0,155000.0,129,0,4,0,0.5029574794031513,-0.6350750276742058,-0.031912362420748866,-0.6681311063706744,-0.043935741821233915,0.03800802612317448
2019/4/19,淪落人,3210600,0,284171,3,-1,-1,5385,-1,3523.0,2671.0,,3523.0,282000,2860000.0,5420.0,119000.0,2389,63,4,1,0.3203978036534616,-0.3510634765443198,-0.14163743576507276,-0.5904536046642916,-0.6050173904776331,-0.23473667560386088
2019/4/19,魔力女聲,1775826,0,151764,0,20145,3664051,63068,20145,47138.0,7223.0,163425.0,47138.0,80800,347000.0,820000.0,19700.0,72,4,4,0,0.12899229566193227,-0.05329029637054634,0.05991158308390094,0.5552895455048558,-0.04381710630270495,0.03540668453705282
2019/4/19,電影刀劍亂舞,3317541,0,23877,3,-1,-1,-1,-1,,227000.0,61300.0,,1400000,1930000.0,225000.0,1120000.0,287,29,4,1,-0.14911472389245498,0.3793660702635043,-0.09576646133027245,-0.49938343024991166,-0.04685236992429777,0.027649938196309554
2019/4/17,哭泣的女人,31268319,502,734593,4,10673,397340,3946,10673,276169.0,66643.0,9314.0,41.0,14900,12500.0,247000.0,1340.0,639,43,4,3,0.05496692937884643,0.061872370383110616,-0.1244850576663558,-0.5543245341031833,-0.03299962625727758,0.048211896499945894
2019/4/12,禁入墳場,21449157,434,232194,4,1814,16441,25157,-1,,8246.0,179539.0,96.0,38100,871000.0,84400.0,43700.0,185,12,4,2,0.07014498248438074,0.038259585205156474,-0.06702228639180131,-0.2603242224121644,-0.05481973802611753,0.02187747269788548
2019/4/12,沒有你的生日,2786214,0,70748,3,-1,3782,35226,-1,,,,,134000,93600.0,244000.0,381000.0,362,3,4,1,0.44455743701068723,-0.5442209737445932,-0.10656771328757088,0.9630964294633657,-0.04970734067828843,0.0367244331200828
2019/4/12,女王的柯基,23219463,0,62781,3,-1,-1,-1,-1,388.0,115.0,3820.0,,8880,367.0,979000.0,,336,12,4,3,0.2579458072968359,-0.2539057209580151,-0.10336934256910417,-0.2603242224121644,-0.048845942189885694,0.03304075472468464
2019/4/12,十二個想死的少年,4306354,0,123374,4,-1,5853,816717,-1,,,,,2610,32600.0,9990.0,5170.0,338,13,4,1,0.23979679454821926,-0.22567095749755653,-0.10363284056639252,-0.29169398271666513,-0.05139969417644878,0.030856681886366154
2019/4/12,異類占領,1107394,0,45887,4,-1,762209,-1,-1,494.0,234360.0,47802.0,1141.0,31300,35400.0,380000.0,931.0,277,14,4,0,0.16111988876684796,-0.10327180249629021,-0.093884365923032,-0.31858234869195157,-0.0471112594238138,0.032586995568264054
2019/4/11,地獄怪客血后的崛起,31441007,591,212796,2,1583,2953130,158816,-1,8574.0,1362170.0,12374.0,940.0,267000,571000.0,117000.0,7590.0,1700,81,4,3,0.17980620608606243,-0.13234246087109972,-0.13909905100611472,-0.6077152717101545,-0.14033104310176428,-0.048589409130085554
2019/4/4,LoveLiveSunshine學園偶像電影彩虹彼端,2321284,0,8100,0,-1,4267,71383,-1,748.0,295000.0,294000.0,,7450,197000.0,16300.0,17100.0,110,0,4,1,0.5029574794031513,-0.6350750276742058,-0.011878047037916185,-0.6681311063706744,-0.04329357864031186,0.03800802612317448
2019/4/4,奇幻遊樂園,11585892,0,315247,2,18078,7833831,4491,-1,55684.0,39132.0,65033.0,11014.0,190000,245000.0,116000.0,7760.0,137,36,4,2,-0.9756100678742682,1.6651605573645403,-0.0386853925924326,-0.5321954783845044,0.057389402856874175,0.5136071979192415
2019/4/4,我和我的摔角家庭,11192067,0,957349,0,371062,163050050,3864818,371062,634481.0,14023384.0,1259882.0,634481.0,87200,177000.0,318000.0,30000.0,1262,18,4,2,0.40303865687229457,-0.47962941977900925,-0.13604434699671175,-0.39625985039833445,-0.030537408563035485,0.04081508925138044
2019/4/3,沙贊,130867752,0,926074,2,63907,3346,258249,-1,46319.0,8150.0,79430.0,1225.0,49700,523000.0,55700.0,47300.0,4795,199,4,3,0.21982524878129517,-0.19460084484298104,-0.14478007235316429,-0.6435397364837292,0.0015553219980067902,0.07061091938930611
2019/4/3,侵密室友,5912210,0,214674,1,-1,-1,-1,-1,7848.0,7848.0,3115.0,3115.0,466000,701000.0,677000.0,107000.0,1001,26,4,2,0.3230754922871219,-0.3552292075534582,-0.13295298135556727,-0.47991254454366983,-0.10077652198083964,0.009649417557078457
2019/3/29,他們不再老去,1563649,0,432782,0,27013,-1,-1,-1,41950.0,,,,269000,,,,1570,8,3,0,0.4669354845180658,-0.5790349268135238,-0.1383702682649597,-0.056420780432909365,0.027993954552467563,0.04448256205904329
2019/3/29,屍降,7242638,0,46318,3,-1,1068342,-1,-1,,566.0,,,26600,39900.0,397000.0,3410.0,86,12,3,2,-0.3670839684845821,0.7184649594404305,0.02608170842429312,-0.2603242224121644,-0.04308296623381429,0.033353762990789654
2019/3/29,小飛象,86346048,648,362707,0,186782,515006,31170,-1,123198.0,53413.0,53959.0,101.0,589000,1740000.0,283000.0,12100.0,2759,91,3,3,0.2760852679334789,-0.28212562401665237,-0.1424773543181468,-0.6143543744201018,0.23514920960024144,0.20526845345473965
2019/3/29,愛上觸不到的你,28219672,0,169077,0,2855300,29643887,1837720,556,255406.0,9882355.0,23177.0,41.0,8640,35800.0,128000.0,1340.0,2427,18,3,3,0.45064823897799955,-0.5536965499213012,-0.14173549781580985,-0.39625985039833445,-0.13805199234629037,0.024838690815532156
2019/3/29,失控危城,33220188,0,79332,3,-1,1239908,15667,-1,33.0,244476.0,2527.0,683.0,21800,123000.0,90300.0,310000.0,434,9,3,3,0.35860523014864004,-0.4105034948233575,-0.1134247661430429,-0.12438859442599441,-0.05176717603213526,0.034012424206960136
2019/3/22,庫爾斯克號深海救援,15326124,582,66083,0,-1,65976,24855,-1,853.0,2335.0,42832.0,,12300,55200.0,285000.0,9500.0,312,6,3,2,0.36889448900535593,-0.4265106900370449,-0.09994386860435582,0.14748266154634562,-0.048400688677890547,0.035490431115814146
2019/3/22,騙局,1427918,921,14225,3,1275,24946,-1,1275,,131463.0,,,5150,162000.0,,1570.0,98,2,3,0,0.36085070958148807,-0.41399682977881513,0.00477776403223687,1.7787101973803858,-0.0431099992425444,0.03731717913695884
2019/3/22,跳痛先生,2912527,0,41001,0,-1,53383,1726073,-1,11336.0,3902.0,105420.0,11336.0,105000,82000.0,134000.0,54300.0,475,29,3,1,0.0941185582892395,0.0009634384930885662,-0.11640056668342057,-0.49938343024991166,-0.05110653664452246,0.02698456705448069
2019/3/22,我們,63212121,1826,1285658,4,1266072,8330798,844173,1266072,1608442.0,1687133.0,131019.0,1608442.0,163000,166000.0,126000.0,15900.0,3110,85,3,3,0.3139265649298902,-0.34099604768816194,-0.14308942042015088,-0.610558369811826,-0.02370247768801269,0.04681415014225828
2019/3/22,來了,1821315,2016,68939,3,-1,1722117,-1,-1,,24500.0,,,60100,1330000.0,13700000.0,58600.0,224,8,3,0,0.2579458072968359,-0.2539057209580151,-0.08110376179823985,-0.056420780432909365,-0.04644932635413436,0.03461105893257269
2019/3/22,老大人,13445081,0,222673,3,-1,-1,-1,-1,,482.0,6072.0,,21700,53600.0,140000.0,4080000.0,491,11,3,2,0.3472628112718472,-0.39285787858563037,-0.11742704122280671,-0.2232508693250271,-0.07320604241624541,0.024879804632085924
2019/3/22,幼女戰記劇場版,1894592,0,32421,5,-1,5183,-1,-1,1058.0,624000.0,114000.0,1058.0,1320000,1030000.0,132000.0,968000.0,319,10,3,0,0.28698974411187034,-0.29908992448972155,-0.10099620856844779,-0.17876284562046235,-0.047668216408500615,0.034325363368544415
2019/3/15,厄夜追緝令,2096987,0,22625,0,-1,2011,-1,-1,,34.0,,,31800,9450.0,,50100.0,35,1,3,0,0.3055869657619525,-0.32802197504171887,0.27959864668976236,4.225551501131447,-0.041943249590215906,0.03765242000785653
2019/3/15,苦兒流浪記,1134177,900,169066,0,-1,-1,3488,-1,8.0,420.0,,8.0,148000,64700.0,228.0,119000.0,110,3,3,0,0.3143201743301469,-0.3416083932997935,-0.011878047037916185,0.9630964294633657,-0.045651215946900615,0.03581331121487242
2019/3/15,假面飯店,11317083,445,419422,1,-1,-1,2748552,-1,,,43000.0,,1230000,2160000.0,190000.0,971000.0,0,0,3,2,-6.602381011680003,-0.6350750276742058,-0.14790050411083283,-0.6681311063706744,-0.041264837054781754,0.03800802612317448
2019/3/15,情敵,1743491,0,34163,1,-1,164714,33793,-1,59731.0,47637.0,,241.0,532000,469000.0,234000.0,3120.0,101,14,3,0,-0.36204024994610207,0.7106183508194761,0.00024276596858134752,-0.31858234869195157,-0.04330515646945088,0.03281944961275429
2019/3/15,活個精彩,6445334,0,46311,0,2171,81876202,1930479,-1,8163.0,35809965.0,2206947.0,727.0,132000,1370000.0,46000.0,442.0,213,6,3,2,0.3082906714282704,-0.33222818124216386,-0.0776541647774017,0.14748266154634562,-0.04576775728012504,0.0356809569069566
2019/3/15,鬼裔,7330663,0,45915,4,-1,2678579,819568,-1,15891.0,655098.0,4108.0,333.0,203000,147000.0,848000.0,46200.0,88,5,3,2,0.12095003364599279,-0.040778796772618135,0.02212756723031299,0.31060541512974976,-0.043122382985005314,0.03607173660520292
2019/3/9,Fate_staynight[Heaven'sFeel]II.迷途之蝶,15706009,0,105830,0,-1,-1,-1,-1,,,67700.0,,327000,422000.0,43900.0,33200.0,1323,22,3,2,0.3867363293631295,-0.45426757958132125,-0.13659100276690175,-0.4456909878478508,-0.07748499696629386,0.026958170560671565
2019/3/8,滾滾紅塵(數位修復版),3123702,0,3378,0,8600,8708,4673,8600,51000.0,15000.0,379.0,2569.0,877000,6740000.0,7920000.0,9840000.0,77,4,3,1,0.15207656626324245,-0.08920293410534014,0.046417291707619546,0.5552895455048558,-0.04266291202551329,0.036675600032725415
2019/3/8,乳房,1254938,0,344125,3,-1,43721,24505,-1,304.0,331242.0,15000.0,304.0,176000,106000.0,18000.0,99400.0,867,298,3,0,-1.314545413594943,2.1924487050651242,-0.13064275292511102,-0.6517093526542244,0.08975932822570619,0.8642209220971684
2019/3/8,限時好友,13074595,0,461161,0,23490,6020717,2971708,23490,10100.0,37100.0,,10100.0,570000,1480000.0,25400.0,211000.0,2573,29,3,2,0.42376654310745115,-0.5118761856494877,-0.14208531939337432,-0.49938343024991166,0.051266922119300146,0.05714143849602284
2019/3/8,RBG不恐龍大法官,1111048,0,20739,0,-1,39514,-1,-1,61564.0,41339.0,11403267.0,,160000,31500.0,74700.0,,193,0,3,0,0.5029574794031513,-0.6350750276742058,-0.07037475137497361,-0.6681311063706744,-0.04498120025775633,0.03800802612317448
2019/3/6,驚奇隊長,404391001,314,1807296,2,-1,6655546,211614,-1,7.0,1902716.0,266989.0,7.0,56400,82600.0,110000.0,12900.0,9569,387,3,3,0.22676563568587732,-0.20539813642512905,-0.14633686420300332,-0.6554859316742866,-0.0060233705408716245,0.06415622528425927
2019/2/27,溫泉屋小女將,1049261,0,12034,2,-1,-1,22371,-1,,2602.0,115000.0,,1090000,1570000.0,98500.0,667000.0,166,2,2,0,0.4183701164140664,-0.5034808622602828,-0.05776514099022541,1.7787101973803858,-0.044367145201000185,0.03732230071439896
2019/2/27,酷寒殺手,25052188,0,91414,1,-1,31830,685534,-1,,6107.0,131950.0,398.0,5780,377000.0,35600.0,71400.0,616,20,2,3,0.27951916207349237,-0.28746779827893754,-0.12361077963352629,-0.4234469759955684,-0.05700455481770447,0.028632630023775193
2019/2/27,法律女王,1793707,0,18992,3,6958,92076,1239945,-1,689.0,26105.0,244476.0,,63000,707000.0,123000.0,558.0,151,2,2,0,0.4100772376896463,-0.4905794734942119,-0.04881129697162203,1.7787101973803858,-0.04415485620473237,0.03730576735549859
2019/2/27,密弒遊戲,22061612,0,193165,1,5510,53922,5510,-1,9371.0,31201.0,9371.0,,12000,120000.0,9820.0,1130.0,406,28,2,2,0.04454854449456029,0.07808044940769936,-0.111047129041816,-0.493356727531313,-0.06086466495460606,0.013209397949407191
2019/2/22,雞不可失,117559060,317,252690,0,166837,52425,-1,166837,,,,,151000,265000.0,,65600.0,497,39,2,3,-0.014035433194316762,0.16922065496760705,-0.11779493011079094,-0.5426520651526714,-0.09127810013154852,-0.033992689036340604
2019/2/22,梵谷在永恆之門,2608379,0,25535,0,-1,3658,707022,-1,928.0,446940.0,163671.0,928.0,92300,217000.0,45600.0,71600.0,208,8,2,1,0.23979679454821926,-0.22567095749755653,-0.0759655508511173,-0.056420780432909365,-0.045338143462489336,0.03513382513999153
2019/2/22,在地下城尋求邂逅是否搞錯了什麼─獵戶座之箭─,5270643,0,51713,3,-1,-1,148935,-1,,,460000.0,,51700,42900.0,491000.0,457.0,573,16,2,1,0.3099431910205866,-0.3347990373239299,-0.12178799053662545,-0.3622759434017919,-0.05363407622021554,0.031671492425688404
2019/2/22,七龍珠超布羅利,26065000,0,196696,0,-1,-1,-1,238214,5202.0,39500.0,144000.0,,197000,886000.0,568000.0,22900.0,1258,34,2,3,0.31597488753254216,-0.3441826620223761,-0.13600664856391645,-0.5241992649735532,-0.10392930020362942,0.006936470257296099
2019/2/22,嬰魂不散,6299695,310,41820,4,-1,6242,-1,-1,2244.0,,,2244.0,326,244.0,713000.0,249.0,241,6,2,2,0.3303581638302811,-0.36655899784174756,-0.08581556519788333,0.14748266154634562,-0.046273593016825466,0.035720281826221285
2019/2/21,證人,14700084,1346,13470,3,-1,-1,992910,-1,,,56400.0,,7720000,1210000.0,21600000.0,3460000.0,55,3,2,2,0.13543997124367782,-0.06332106759991976,0.12414441003500047,0.9630964294633657,-0.04229772890750007,0.03697441584755618
2019/2/14,一吻定情,24703070,435,870791,0,-1,948355,444999,-1,65040.0,967537.0,2516.0,65040.0,73000,12300000.0,7830000.0,246000.0,6586,517,2,3,-0.014212730351880618,0.16949647951935287,-0.14562864406254544,-0.6586655694122565,0.023322226299903926,0.13102404688338157
2019/2/14,愛欺,4272420,0,16670,3,765,287886,44232,-1,,51054.0,12707.0,29529.0,374,394000.0,31800.0,40600.0,151,6,2,1,0.23141588101780786,-0.21263261131358682,-0.04881129697162203,0.14748266154634562,-0.04413178825781346,0.03591806597305333
2019/2/14,祝你忌日快樂,29789520,0,380537,4,11065,309705,877674,11065,13050.0,17564.0,284.0,13050.0,35200,7530.0,6810.0,6330.0,3151,74,2,3,0.3399202551116305,-0.3814349246624398,-0.14315202100133717,-0.6020002603233485,0.19727461091374357,0.14078289411066666
2019/2/14,樂高玩電影2,9681615,0,715795,0,-1,27132773,3049630,-1,66282.0,7536107.0,2276775.0,1217.0,607000,149000.0,843000.0,18200.0,128,12,2,2,-0.10607153411826216,0.3124029633060396,-0.031006205063795086,-0.2603242224121644,-0.03953296805819141,0.04098674635536836
2019/2/8,我想有個家,3367695,1242,28225,3,250961,4505,-1,250961,761433.0,8.0,,761433.0,45800,8550.0,,11100.0,302,6,2,1,0.36454179451192137,-0.4197391206332409,-0.09835590054122745,0.14748266154634562,-0.04723591431824031,0.03583161769307522
2019/2/5,神探蒲松齡,6550702,0,30499,0,-1,1078179,11441,-1,,61648504.0,100113.0,,8080000,17700000.0,2430000.0,19700.0,224,167,2,2,-2.531803461801163,4.086160144772115,-0.08110376179823985,-0.6388276177029971,-0.04573006370975758,-0.02306583294341989
2019/2/5,廉政風雲煙幕,10304150,0,538753,3,-1,1115,-1,-1,,26515.0,1060329.0,,1040000,4650000.0,2130000.0,400000.0,357,51,2,2,-0.385209831982243,0.7466637091719854,-0.10598882265979409,-0.5721765454392603,-0.032735356330938783,0.06036268016817979
2019/2/5,艾莉塔戰鬥天使,276857126,0,1918689,2,168926,282468,9087,192497,740120.0,5841.0,13852.0,704955.0,256000,342000.0,115000.0,366000.0,2386,124,2,3,0.1519367730707564,-0.08898545518359952,-0.1416295609934729,-0.628665924052109,-0.03308504956476528,0.045806985674368764
